Timestamp,EventType,TaskName,TaskState,Priority,DeadlineMs,DeadlinePercent,ExecutionCount,MissCount,AvgExecTimeMs,CPUUtilization
2025-03-22 19:22:25.292,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:25.292,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:25.292,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:25.292,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:25.394,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:25.394,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:25.394,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:25.394,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:25.504,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:25.504,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:25.504,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:25.504,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:25.614,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:25.615,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:25.615,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:25.615,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:25.724,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:25.724,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:25.724,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:25.724,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:25.832,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:25.832,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:25.832,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:25.832,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:25.942,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:25.942,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:25.942,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:25.942,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:26.052,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:26.052,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:26.052,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:26.052,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:26.173,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:26.174,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:26.174,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:26.174,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:26.284,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:26.284,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:26.284,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:26.284,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:26.396,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:26.396,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:26.396,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:26.396,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:26.506,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:26.507,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:26.507,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:26.507,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:26.617,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:26.617,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:26.617,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:26.617,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:26.727,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:26.728,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:26.728,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:26.728,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:26.838,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:26.838,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:26.838,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:26.838,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:26.946,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:26.946,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:26.946,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:26.946,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:27.057,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:27.057,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:27.057,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:27.057,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:27.170,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:27.170,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:27.170,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:27.170,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:27.282,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:27.282,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:27.282,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:27.282,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:27.389,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:27.389,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:27.389,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:27.389,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:27.503,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:27.503,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:27.503,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:27.503,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:27.613,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:27.613,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:27.613,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:27.613,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:27.723,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:27.723,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:27.723,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:27.723,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:27.833,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:27.833,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:27.833,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:27.833,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:27.945,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:27.945,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:27.945,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:27.945,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:28.054,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:28.055,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:28.055,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:28.055,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:28.167,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:28.167,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:28.167,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:28.167,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:28.278,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:28.278,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:28.278,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:28.278,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:28.389,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:28.390,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:28.390,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:28.390,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:28.497,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:28.497,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:28.497,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:28.497,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:28.607,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:28.607,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:28.607,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:28.607,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:28.718,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:28.718,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:28.718,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:28.718,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:28.827,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:28.827,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:28.827,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:28.827,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:28.938,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:28.938,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:28.938,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:28.938,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:29.046,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:29.046,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:29.046,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:29.046,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:29.150,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:29.150,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:29.150,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:29.150,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:29.260,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:29.260,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:29.260,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:29.260,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:29.370,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:29.370,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:29.370,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:29.370,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:29.480,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:29.480,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:29.480,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:29.480,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:29.591,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:29.591,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:29.592,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:29.592,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:29.702,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:29.702,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:29.702,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:29.702,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:29.812,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:29.812,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:29.812,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:29.812,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:29.922,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:29.922,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:29.922,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:29.922,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:30.032,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:30.032,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:30.032,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:30.032,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:30.146,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:30.146,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:30.146,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:30.146,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:30.264,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:30.264,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:30.264,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:30.264,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:30.375,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:30.375,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:30.375,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:30.375,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:30.485,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:30.485,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:30.485,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:30.485,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:30.595,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:30.595,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:30.595,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:30.595,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:30.706,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:30.706,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:30.706,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:30.706,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:30.816,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:30.816,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:30.816,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:30.816,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:30.925,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:30.925,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:30.926,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:30.926,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:31.036,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:31.036,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:31.036,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:31.036,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:31.145,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:31.145,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:31.145,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:31.145,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:31.255,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:31.255,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:31.255,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:31.255,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:31.365,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:31.368,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:31.368,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:31.369,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:31.476,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:31.476,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:31.477,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:31.477,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:31.587,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:31.587,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:31.587,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:31.587,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:31.694,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:31.694,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:31.694,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:31.694,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:31.804,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:31.804,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:31.804,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:31.804,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:31.914,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:31.914,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:31.914,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:31.914,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:32.024,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:32.024,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:32.024,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:32.024,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:32.137,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:32.137,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:32.137,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:32.137,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:32.244,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:32.244,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:32.244,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:32.244,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:32.354,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:32.354,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:32.354,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:32.354,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:32.463,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:32.464,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:32.464,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:32.464,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:32.583,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:32.584,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:32.584,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:32.584,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:32.684,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:32.685,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:32.685,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:32.685,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:32.792,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:32.792,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:32.792,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:32.792,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:32.902,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:32.902,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:32.903,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:32.903,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:33.013,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
